country,location_name,latitude,longitude,temperature_celsius,humidity,air_quality_Ozone,date,day,month,year,week,time,season,condition
Netherlands,Amsterdam,52.374,4.8897,11.0,82,63.0,2024-12-16,16,12,2024,32,11:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,9.2,93,26.0,2024-12-17,17,12,2024,32,11:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,11.2,87,49.0,2024-12-18,18,12,2024,32,11:30:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,7.4,87,60.0,2024-12-19,19,12,2024,32,11:00:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,6.4,69,52.0,2024-12-20,20,12,2024,32,11:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,8.0,83,43.0,2024-12-21,21,12,2024,32,11:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,5.8,68,75.0,2024-12-22,22,12,2024,32,11:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,6.6,67,58.0,2024-12-23,23,12,2024,33,11:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,5.7,92,12.0,2024-12-24,24,12,2024,33,11:45:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,9.5,96,4.0,2024-12-25,25,12,2024,33,11:45:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,9.2,88,0.0,2024-12-26,26,12,2024,33,10:45:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,3.3,100,1.0,2024-12-27,27,12,2024,33,11:45:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,2.4,100,1.0,2024-12-28,28,12,2024,33,11:15:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,5.3,100,7.0,2024-12-29,29,12,2024,33,11:15:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,8.1,81,48.0,2024-12-30,30,12,2024,34,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.1,93,30.0,2024-12-31,31,12,2024,34,11:30:00,Winter,Cloudy/Overcast
Netherlands,Amsterdam,52.374,4.8897,9.2,81,61.0,2025-01-01,1,1,2025,34,11:30:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,4.3,87,23.0,2025-01-02,2,1,2025,34,10:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.2,81,59.0,2025-01-03,3,1,2025,34,11:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.1,93,19.0,2025-01-04,4,1,2025,34,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,1.2,93,35.0,2025-01-05,5,1,2025,34,11:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,12.1,77,47.0,2025-01-06,6,1,2025,35,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.2,93,63.0,2025-01-07,7,1,2025,35,11:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,5.1,75,40.0,2025-01-08,8,1,2025,35,11:00:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,5.0,68,19.0,2025-01-09,9,1,2025,35,12:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,5.3,70,34.0,2025-01-10,10,1,2025,35,12:00:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.1,87,1.0,2025-01-11,11,1,2025,35,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.2,87,3.0,2025-01-12,12,1,2025,35,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,2.1,87,10.0,2025-01-13,13,1,2025,36,11:45:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.2,93,28.0,2025-01-14,14,1,2025,36,12:00:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,8.1,100,2.0,2025-01-15,15,1,2025,36,11:30:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,6.0,100,20.0,2025-01-16,16,1,2025,36,11:15:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,0.3,100,2.0,2025-01-17,17,1,2025,36,11:30:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,-0.8,93,2.0,2025-01-18,18,1,2025,36,11:15:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,0.2,93,1.0,2025-01-19,19,1,2025,36,10:15:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,1.1,93,1.0,2025-01-20,20,1,2025,37,10:45:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,0.0,100,4.0,2025-01-21,21,1,2025,37,11:30:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,2.1,93,3.0,2025-01-22,22,1,2025,37,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,6.3,93,35.0,2025-01-23,23,1,2025,37,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,7.3,93,45.0,2025-01-24,24,1,2025,37,11:45:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,7.1,87,19.0,2025-01-25,25,1,2025,37,11:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,4.1,81,14.0,2025-01-26,26,1,2025,37,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,10.4,76,57.0,2025-01-27,27,1,2025,38,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,8.2,81,59.0,2025-01-28,28,1,2025,38,12:00:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,8.4,87,44.0,2025-01-29,29,1,2025,38,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,7.1,87,8.0,2025-01-30,30,1,2025,38,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.3,93,7.0,2025-01-31,31,1,2025,38,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.1,93,3.0,2025-02-01,1,2,2025,38,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,1.2,80,8.0,2025-02-02,2,2,2025,38,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.2,87,3.0,2025-02-03,3,2,2025,39,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.0,93,16.0,2025-02-04,4,2,2025,39,11:30:00,Winter,Cloudy/Overcast
Netherlands,Amsterdam,52.374,4.8897,7.2,93,38.0,2025-02-05,5,2,2025,39,11:30:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,5.2,93,7.0,2025-02-06,6,2,2025,39,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.2,70,50.0,2025-02-07,7,2,2025,39,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.4,81,19.0,2025-02-08,8,2,2025,39,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,4.3,81,14.0,2025-02-09,9,2,2025,39,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.1,75,27.0,2025-02-10,10,2,2025,40,11:30:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.2,87,16.0,2025-02-11,11,2,2025,40,11:15:00,Winter,Rainy
Netherlands,Amsterdam,52.374,4.8897,4.0,100,2.0,2025-02-12,12,2,2025,40,11:15:00,Winter,Fog/Mist
Netherlands,Amsterdam,52.374,4.8897,1.2,80,57.0,2025-02-13,13,2,2025,40,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,2.3,80,27.0,2025-02-14,14,2,2025,40,11:00:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,3.1,70,29.0,2025-02-15,15,2,2025,40,11:15:00,Winter,Clear/Sunny
Netherlands,Amsterdam,52.374,4.8897,2.2,64,53.0,2025-02-16,16,2,2025,40,11:15:00,Winter,Clear/Sunny
Greece,Athens,37.98,23.72,21.0,43,121.6,2024-05-16,16,5,2024,1,17:00:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,20.0,60,105.9,2024-05-17,17,5,2024,1,19:00:00,Spring,Rainy
Greece,Athens,37.98,23.72,22.0,61,143.1,2024-05-18,18,5,2024,1,17:30:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,27.0,45,127.3,2024-05-19,19,5,2024,1,17:00:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,27.0,48,164.5,2024-05-20,20,5,2024,2,17:45:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,26.0,48,121.6,2024-05-21,21,5,2024,2,17:45:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,27.0,45,157.4,2024-05-22,22,5,2024,2,17:15:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,30.0,24,108.7,2024-05-23,23,5,2024,2,17:00:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,25.0,51,125.9,2024-05-24,24,5,2024,2,17:30:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,26.0,32,111.6,2024-05-25,25,5,2024,2,17:00:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,24.0,41,95.8,2024-05-26,26,5,2024,2,17:00:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,23.0,25,114.4,2024-05-27,27,5,2024,3,17:30:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,24.0,39,130.2,2024-05-28,28,5,2024,3,17:30:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,25.0,44,111.6,2024-05-29,29,5,2024,3,17:00:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,26.0,48,110.2,2024-05-30,30,5,2024,3,16:45:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,24.0,65,108.7,2024-05-31,31,5,2024,3,17:15:00,Spring,Clear/Sunny
Greece,Athens,37.98,23.72,27.0,51,115.9,2024-06-01,1,6,2024,3,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,31.0,31,125.9,2024-06-02,2,6,2024,3,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.0,19,135.9,2024-06-03,3,6,2024,4,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.0,15,123.0,2024-06-04,4,6,2024,4,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.0,26,95.8,2024-06-05,5,6,2024,4,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.0,32,124.5,2024-06-06,6,6,2024,4,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,36.3,24,97.3,2024-06-07,7,6,2024,4,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,27,118.7,2024-06-08,8,6,2024,4,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.1,20,144.5,2024-06-09,9,6,2024,4,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.2,39,134.5,2024-06-10,10,6,2024,5,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,37.2,15,131.6,2024-06-11,11,6,2024,5,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.2,26,134.5,2024-06-12,12,6,2024,5,17:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.0,39,75.1,2024-06-13,13,6,2024,5,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.3,11,94.4,2024-06-14,14,6,2024,5,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,30.1,31,135.9,2024-06-15,15,6,2024,5,17:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,30.8,34,186.0,2024-06-16,16,6,2024,5,16:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,31.6,35,178.8,2024-06-17,17,6,2024,6,17:00:00,Summer,Rainy
Greece,Athens,37.98,23.72,36.3,19,107.3,2024-06-19,19,6,2024,6,16:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.2,22,107.3,2024-06-20,20,6,2024,6,16:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,36.1,24,105.9,2024-06-21,21,6,2024,6,16:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,27,114.4,2024-06-22,22,6,2024,6,16:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,39.2,11,105.9,2024-06-23,23,6,2024,6,16:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.3,30,164.5,2024-06-24,24,6,2024,7,16:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.6,27,117.3,2024-06-25,25,6,2024,7,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,36.2,27,97.3,2024-06-26,26,6,2024,7,16:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.2,23,154.5,2024-06-27,27,6,2024,7,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.4,30,105.9,2024-06-28,28,6,2024,7,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.0,23,91.6,2024-06-29,29,6,2024,7,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.3,23,105.9,2024-06-30,30,6,2024,7,16:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.2,25,150.2,2024-07-01,1,7,2024,8,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.2,26,140.2,2024-07-02,2,7,2024,8,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,31.0,46,104.4,2024-07-03,3,7,2024,8,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,27.3,54,148.8,2024-07-04,4,7,2024,8,16:00:00,Summer,Thunderstorms
Greece,Athens,37.98,23.72,32.0,34,95.8,2024-07-05,5,7,2024,8,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.4,25,103.0,2024-07-06,6,7,2024,8,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,27,103.0,2024-07-07,7,7,2024,8,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,37.1,21,111.6,2024-07-08,8,7,2024,9,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.3,23,104.4,2024-07-09,9,7,2024,9,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.1,23,101.6,2024-07-10,10,7,2024,9,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.0,20,110.2,2024-07-11,11,7,2024,9,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.1,19,114.4,2024-07-12,12,7,2024,9,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.7,23,124.5,2024-07-13,13,7,2024,9,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.1,19,108.7,2024-07-14,14,7,2024,9,16:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,37.1,15,125.9,2024-07-15,15,7,2024,10,16:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,37.3,18,108.7,2024-07-16,16,7,2024,10,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,36.2,25,107.3,2024-07-17,17,7,2024,10,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,39.0,19,113.0,2024-07-18,18,7,2024,10,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.4,21,111.6,2024-07-19,19,7,2024,10,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.0,32,103.0,2024-07-20,20,7,2024,10,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.1,28,107.3,2024-07-24,24,7,2024,11,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.1,37,101.6,2024-07-25,25,7,2024,11,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.0,35,135.9,2024-07-26,26,7,2024,11,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.1,30,135.9,2024-07-27,27,7,2024,11,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.3,29,110.2,2024-07-28,28,7,2024,11,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.8,21,117.3,2024-07-29,29,7,2024,12,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.3,29,111.6,2024-07-30,30,7,2024,12,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,31.4,24,123.0,2024-07-31,31,7,2024,12,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.5,22,111.6,2024-08-01,1,8,2024,12,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.9,24,127.3,2024-08-02,2,8,2024,12,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,24,171.7,2024-08-03,3,8,2024,12,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,32,125.9,2024-08-04,4,8,2024,12,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.2,35,137.3,2024-08-05,5,8,2024,13,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.7,35,177.4,2024-08-06,6,8,2024,13,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.1,31,154.5,2024-08-07,7,8,2024,13,15:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.0,28,137.3,2024-08-08,8,8,2024,13,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,34.5,29,101.6,2024-08-09,9,8,2024,13,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.6,33,104.4,2024-08-10,10,8,2024,13,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.4,31,101.6,2024-08-11,11,8,2024,13,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.3,27,110.2,2024-08-12,12,8,2024,14,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,36.0,21,105.9,2024-08-13,13,8,2024,14,15:45:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,39.2,19,163.1,2024-08-14,14,8,2024,14,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,37.1,26,127.3,2024-08-15,15,8,2024,14,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,39.3,23,105.9,2024-08-16,16,8,2024,14,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,37.0,27,107.3,2024-08-17,17,8,2024,14,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.4,36,135.9,2024-08-18,18,8,2024,14,15:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.3,34,134.5,2024-08-19,19,8,2024,15,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.2,49,105.9,2024-08-20,20,8,2024,15,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.2,41,118.7,2024-08-21,21,8,2024,15,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,36.3,27,114.4,2024-08-22,22,8,2024,15,15:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.4,20,128.8,2024-08-23,23,8,2024,15,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,38.1,20,118.7,2024-08-24,24,8,2024,15,15:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,27,105.9,2024-08-25,25,8,2024,15,15:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,35.0,23,104.4,2024-08-26,26,8,2024,16,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,33.2,26,110.2,2024-08-27,27,8,2024,16,15:15:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,32.3,32,121.6,2024-08-28,28,8,2024,16,15:30:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,31.1,38,120.2,2024-08-29,29,8,2024,16,15:00:00,Summer,Clear/Sunny
Greece,Athens,37.98,23.72,30.1,49,128.8,2024-08-30,30,8,2024,16,15:15:00,Summer,Thunderstorms
Greece,Athens,37.98,23.72,26.0,58,86.6,2024-08-31,31,8,2024,16,15:00:00,Summer,Thunderstorms
Greece,Athens,37.98,23.72,30.3,38,105.9,2024-09-01,1,9,2024,16,15:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,32.3,26,123.0,2024-09-02,2,9,2024,17,15:15:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,32.3,41,98.7,2024-09-03,3,9,2024,17,15:15:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,32.1,36,135.9,2024-09-04,4,9,2024,17,15:00:00,Autumn,Rainy
Greece,Athens,37.98,23.72,35.3,25,98.0,2024-09-05,5,9,2024,17,15:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,34.1,36,102.0,2024-09-06,6,9,2024,17,15:15:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,33.1,34,102.0,2024-09-07,7,9,2024,17,15:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,32.1,36,81.0,2024-09-08,8,9,2024,17,15:15:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,32.2,24,78.0,2024-09-09,9,9,2024,18,15:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,29.1,66,93.0,2024-09-10,10,9,2024,18,15:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,30.1,46,83.0,2024-09-11,11,9,2024,18,15:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,33.1,19,111.0,2024-09-12,12,9,2024,18,15:15:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,31.2,43,95.0,2024-09-13,13,9,2024,18,15:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,30.0,31,89.0,2024-09-14,14,9,2024,18,15:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,27.3,23,93.0,2024-09-15,15,9,2024,18,15:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,27.1,32,75.0,2024-09-16,16,9,2024,19,14:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,29.1,31,88.0,2024-09-17,17,9,2024,19,14:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,28.3,48,82.0,2024-09-18,18,9,2024,19,13:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,28.1,42,71.0,2024-09-19,19,9,2024,19,13:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,26.1,45,67.0,2024-09-20,20,9,2024,19,13:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,24.2,57,62.0,2024-09-21,21,9,2024,19,13:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,27.3,32,82.0,2024-09-22,22,9,2024,19,13:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,27.0,28,66.0,2024-09-23,23,9,2024,20,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,26.3,30,77.0,2024-09-24,24,9,2024,20,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,29.1,35,40.0,2024-09-25,25,9,2024,20,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,29.1,45,31.0,2024-09-26,26,9,2024,20,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,31.3,33,63.0,2024-09-27,27,9,2024,20,13:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,29.3,35,59.0,2024-09-28,28,9,2024,20,13:00:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,31.2,36,38.0,2024-09-29,29,9,2024,20,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,23.4,31,57.0,2024-09-30,30,9,2024,21,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,25.3,36,47.0,2024-10-01,1,10,2024,21,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.98,23.72,26.3,20,52.0,2024-10-02,2,10,2024,21,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,26.3,45,54.0,2024-10-03,3,10,2024,21,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,27.0,62,48.0,2024-10-04,4,10,2024,21,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,27.4,62,43.0,2024-10-05,5,10,2024,21,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,28.1,35,59.0,2024-10-06,6,10,2024,21,12:15:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,26.2,32,53.0,2024-10-07,7,10,2024,22,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,27.2,30,46.0,2024-10-08,8,10,2024,22,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,27.1,42,56.0,2024-10-09,9,10,2024,22,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,27.2,54,34.0,2024-10-10,10,10,2024,22,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,28.2,55,36.0,2024-10-11,11,10,2024,22,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,31.2,36,48.0,2024-10-12,12,10,2024,22,12:45:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,26.0,48,58.0,2024-10-13,13,10,2024,22,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,24.3,54,47.0,2024-10-14,14,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,26.3,34,48.0,2024-10-15,15,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,25.1,41,49.0,2024-10-16,16,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,21.3,49,63.0,2024-10-17,17,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,20.1,40,57.0,2024-10-18,18,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,19.1,46,66.0,2024-10-19,19,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,20.1,46,60.0,2024-10-20,20,10,2024,23,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,21.1,40,61.0,2024-10-21,21,10,2024,24,12:15:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,21.2,43,53.0,2024-10-22,22,10,2024,24,12:15:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,21.2,49,59.0,2024-10-23,23,10,2024,24,12:30:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,22.3,41,72.0,2024-10-24,24,10,2024,24,12:15:00,Autumn,Clear/Sunny
Greece,Athens,37.9795,23.7162,21.1,43,43.0,2024-10-25,25,10,2024,24,12:15:00,Autumn,Clear/Sunny
